run_version,hypothesis_id,object_id,birth_model,dimension,status,sign_agreement,stable,detail,slices
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,year,OK,1.0,True,3/4 个切片可判定；符号一致性 1.0,"[{'dimension': 'year', 'label': '2023', 'event_count': 10, 'date_count': 3, 'effect': -0.0212155, 'effect_t': np.float64(-1.275579)}, {'dimension': 'year', 'label': '2024', 'event_count': 109, 'date_count': 4, 'effect': 0.03227878, 'effect_t': np.float64(0.307845)}, {'dimension': 'year', 'label': '2025', 'event_count': 82, 'date_count': 4, 'effect': 0.01269812, 'effect_t': np.float64(1.305112)}, {'dimension': 'year', 'label': '2026', 'event_count': 50, 'date_count': 3, 'effect': 0.0127927, 'effect_t': np.float64(0.739225)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,segment,OK,0.666667,True,3/5 个切片可判定；符号一致性 0.6667,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 70, 'date_count': 12, 'effect': -0.01051579, 'effect_t': np.float64(-0.348407)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 83, 'date_count': 11, 'effect': -0.01806834, 'effect_t': np.float64(-0.695797)}, {'dimension': 'segment', 'label': 'star', 'event_count': 25, 'date_count': 9, 'effect': -0.0386531, 'effect_t': np.float64(-1.134398)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 25, 'date_count': 7, 'effect': -0.03641602, 'effect_t': np.float64(-1.199432)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 48, 'date_count': 12, 'effect': 0.07683853, 'effect_t': np.float64(1.12388)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 202, 'date_count': 13, 'effect': 0.03012423, 'effect_t': np.float64(0.94908)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 49, 'date_count': 10, 'effect': -0.05257353, 'effect_t': np.float64(-1.4727)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 111, 'date_count': 7, 'effect': 0.00384298, 'effect_t': np.float64(0.144974)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 140, 'date_count': 7, 'effect': 0.01824834, 'effect_t': np.float64(0.354596)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,year,OK,0.666667,True,3/4 个切片可判定；符号一致性 0.6667,"[{'dimension': 'year', 'label': '2023', 'event_count': 27, 'date_count': 3, 'effect': -0.00439073, 'effect_t': np.float64(-0.203861)}, {'dimension': 'year', 'label': '2024', 'event_count': 124, 'date_count': 4, 'effect': -0.05483344, 'effect_t': np.float64(-1.033617)}, {'dimension': 'year', 'label': '2025', 'event_count': 85, 'date_count': 4, 'effect': -0.0057118, 'effect_t': np.float64(-0.666737)}, {'dimension': 'year', 'label': '2026', 'event_count': 43, 'date_count': 3, 'effect': 0.10761866, 'effect_t': np.float64(1.21118)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,segment,OK,0.5,False,4/5 个切片可判定；符号一致性 0.5,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 70, 'date_count': 8, 'effect': -0.02270191, 'effect_t': np.float64(-0.964594)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 97, 'date_count': 11, 'effect': 0.00629409, 'effect_t': np.float64(0.165335)}, {'dimension': 'segment', 'label': 'star', 'event_count': 25, 'date_count': 8, 'effect': -0.05251595, 'effect_t': np.float64(-1.197566)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 37, 'date_count': 10, 'effect': -0.00744714, 'effect_t': np.float64(-0.246885)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 50, 'date_count': 9, 'effect': 0.01521485, 'effect_t': np.float64(0.410017)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 220, 'date_count': 13, 'effect': 0.02015263, 'effect_t': np.float64(0.744627)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 59, 'date_count': 10, 'effect': -0.05169554, 'effect_t': np.float64(-1.188576)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,market_regime,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 124, 'date_count': 7, 'effect': 0.01714384, 'effect_t': np.float64(0.360835)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 155, 'date_count': 7, 'effect': -0.00750058, 'effect_t': np.float64(-0.261678)}]"
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,year,OK,0.5,False,4/4 个切片可判定；符号一致性 0.5,"[{'dimension': 'year', 'label': '2023', 'event_count': 62, 'date_count': 4, 'effect': 0.02049953, 'effect_t': np.float64(0.246989)}, {'dimension': 'year', 'label': '2024', 'event_count': 132, 'date_count': 4, 'effect': -0.00772332, 'effect_t': np.float64(-0.114141)}, {'dimension': 'year', 'label': '2025', 'event_count': 138, 'date_count': 4, 'effect': -0.01504866, 'effect_t': np.float64(-1.373899)}, {'dimension': 'year', 'label': '2026', 'event_count': 72, 'date_count': 3, 'effect': 0.05335459, 'effect_t': np.float64(3.657915)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,segment,OK,0.8,True,5/5 个切片可判定；符号一致性 0.8,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 111, 'date_count': 13, 'effect': -0.03201699, 'effect_t': np.float64(-0.6711)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 137, 'date_count': 15, 'effect': 0.05252733, 'effect_t': np.float64(1.144546)}, {'dimension': 'segment', 'label': 'star', 'event_count': 33, 'date_count': 13, 'effect': -0.00529802, 'effect_t': np.float64(-0.15548)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 44, 'date_count': 9, 'effect': -0.03608478, 'effect_t': np.float64(-1.605215)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 79, 'date_count': 15, 'effect': -0.00751982, 'effect_t': np.float64(-0.329469)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 329, 'date_count': 15, 'effect': 0.0321517, 'effect_t': np.float64(1.414208)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 75, 'date_count': 12, 'effect': -0.06146335, 'effect_t': np.float64(-0.746081)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,market_regime,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 202, 'date_count': 8, 'effect': 0.03867537, 'effect_t': np.float64(0.97912)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 202, 'date_count': 7, 'effect': -0.02263272, 'effect_t': np.float64(-0.664237)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,ipo_approx_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,year,OK,1.0,True,4/4 个切片可判定；符号一致性 1.0,"[{'dimension': 'year', 'label': '2023', 'event_count': 60, 'date_count': 4, 'effect': -0.00824069, 'effect_t': np.float64(-0.219058)}, {'dimension': 'year', 'label': '2024', 'event_count': 170, 'date_count': 4, 'effect': -0.04286537, 'effect_t': np.float64(-0.876711)}, {'dimension': 'year', 'label': '2025', 'event_count': 124, 'date_count': 4, 'effect': -0.00541152, 'effect_t': np.float64(-0.37354)}, {'dimension': 'year', 'label': '2026', 'event_count': 86, 'date_count': 3, 'effect': -0.00387652, 'effect_t': np.float64(-0.124184)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,segment,OK,0.8,True,5/5 个切片可判定；符号一致性 0.8,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 126, 'date_count': 14, 'effect': -0.0317091, 'effect_t': np.float64(-1.348577)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 147, 'date_count': 14, 'effect': -0.01836759, 'effect_t': np.float64(-0.871782)}, {'dimension': 'segment', 'label': 'star', 'event_count': 40, 'date_count': 13, 'effect': -0.03753669, 'effect_t': np.float64(-1.391104)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 70, 'date_count': 14, 'effect': 0.01022412, 'effect_t': np.float64(0.501667)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 57, 'date_count': 10, 'effect': -0.00963731, 'effect_t': np.float64(-0.423321)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,universe_subset,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 345, 'date_count': 14, 'effect': -0.0115832, 'effect_t': np.float64(-1.040402)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 95, 'date_count': 12, 'effect': -0.13643043, 'effect_t': np.float64(-1.544379)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 221, 'date_count': 8, 'effect': -0.01144413, 'effect_t': np.float64(-0.559005)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 219, 'date_count': 7, 'effect': -0.02087811, 'effect_t': np.float64(-0.731136)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_close_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,year,OK,0.75,True,4/4 个切片可判定；符号一致性 0.75,"[{'dimension': 'year', 'label': '2023', 'event_count': 46, 'date_count': 3, 'effect': -0.05424815, 'effect_t': np.float64(-2.183198)}, {'dimension': 'year', 'label': '2024', 'event_count': 120, 'date_count': 4, 'effect': -0.0031801, 'effect_t': np.float64(-0.044188)}, {'dimension': 'year', 'label': '2025', 'event_count': 108, 'date_count': 4, 'effect': -0.01791705, 'effect_t': np.float64(-2.508233)}, {'dimension': 'year', 'label': '2026', 'event_count': 54, 'date_count': 3, 'effect': 0.02531653, 'effect_t': np.float64(0.623757)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,segment,OK,0.5,False,4/5 个切片可判定；符号一致性 0.5,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 69, 'date_count': 12, 'effect': -0.09633573, 'effect_t': np.float64(-1.417467)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 106, 'date_count': 14, 'effect': 0.00108491, 'effect_t': np.float64(0.033613)}, {'dimension': 'segment', 'label': 'star', 'event_count': 28, 'date_count': 11, 'effect': -0.04656343, 'effect_t': np.float64(-1.548663)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 40, 'date_count': 12, 'effect': -0.02116098, 'effect_t': np.float64(-0.742794)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 85, 'date_count': 13, 'effect': 0.01110509, 'effect_t': np.float64(0.306682)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 259, 'date_count': 14, 'effect': 0.01571844, 'effect_t': np.float64(0.838582)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 69, 'date_count': 10, 'effect': -0.1109153, 'effect_t': np.float64(-2.7421)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 163, 'date_count': 7, 'effect': -0.01973494, 'effect_t': np.float64(-0.884473)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 165, 'date_count': 7, 'effect': -0.00471984, 'effect_t': np.float64(-0.120313)}]"
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-ZW-HL-RAW-001,ziwei_huangli_raw,listing_open_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,year,OK,0.666667,True,3/4 个切片可判定；符号一致性 0.6667,"[{'dimension': 'year', 'label': '2023', 'event_count': 34, 'date_count': 1, 'effect': -0.02780062, 'effect_t': None}, {'dimension': 'year', 'label': '2024', 'event_count': 78, 'date_count': 4, 'effect': -0.05001344, 'effect_t': np.float64(-1.038833)}, {'dimension': 'year', 'label': '2025', 'event_count': 59, 'date_count': 4, 'effect': 0.00655918, 'effect_t': np.float64(0.209375)}, {'dimension': 'year', 'label': '2026', 'event_count': 29, 'date_count': 3, 'effect': -0.01118479, 'effect_t': np.float64(-1.948574)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,segment,OK,0.666667,True,3/5 个切片可判定；符号一致性 0.6667,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 51, 'date_count': 8, 'effect': -0.00011006, 'effect_t': np.float64(-0.001034)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 70, 'date_count': 9, 'effect': -0.04606903, 'effect_t': np.float64(-1.361893)}, {'dimension': 'segment', 'label': 'star', 'event_count': 17, 'date_count': 6, 'effect': -0.06310081, 'effect_t': np.float64(-1.012009)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 20, 'date_count': 7, 'effect': -0.0190889, 'effect_t': np.float64(-0.746811)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 42, 'date_count': 11, 'effect': 0.00107124, 'effect_t': np.float64(0.048998)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,universe_subset,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 164, 'date_count': 12, 'effect': -0.00141163, 'effect_t': np.float64(-0.089911)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 36, 'date_count': 5, 'effect': -0.19116695, 'effect_t': np.float64(-3.345555)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,market_regime,OK,1.0,True,2/2 个切片可判定；符号一致性 1.0,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 100, 'date_count': 7, 'effect': -0.02476029, 'effect_t': np.float64(-1.135789)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 100, 'date_count': 5, 'effect': -0.01237, 'effect_t': np.float64(-0.342441)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,ipo_approx_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,year,OK,0.5,False,2/4 个切片可判定；符号一致性 0.5,"[{'dimension': 'year', 'label': '2023', 'event_count': 8, 'date_count': 1, 'effect': 0.04514325, 'effect_t': None}, {'dimension': 'year', 'label': '2024', 'event_count': 64, 'date_count': 4, 'effect': -0.03080111, 'effect_t': np.float64(-0.544559)}, {'dimension': 'year', 'label': '2025', 'event_count': 43, 'date_count': 4, 'effect': 0.01669325, 'effect_t': np.float64(0.534531)}, {'dimension': 'year', 'label': '2026', 'event_count': 28, 'date_count': 2, 'effect': -0.012001, 'effect_t': np.float64(-0.339111)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,segment,OK,0.5,False,2/5 个切片可判定；符号一致性 0.5,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 43, 'date_count': 8, 'effect': -0.06164793, 'effect_t': np.float64(-1.335199)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 49, 'date_count': 10, 'effect': 0.03971185, 'effect_t': np.float64(1.30737)}, {'dimension': 'segment', 'label': 'star', 'event_count': 16, 'date_count': 7, 'effect': -0.0450164, 'effect_t': np.float64(-1.261497)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 22, 'date_count': 7, 'effect': -0.03684283, 'effect_t': np.float64(-1.279119)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 13, 'date_count': 8, 'effect': -0.00734379, 'effect_t': np.float64(-0.214724)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 110, 'date_count': 11, 'effect': 0.00071043, 'effect_t': np.float64(0.037949)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 33, 'date_count': 4, 'effect': -0.09045763, 'effect_t': np.float64(-0.953074)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,market_regime,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 68, 'date_count': 6, 'effect': 0.01240016, 'effect_t': np.float64(0.417892)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 75, 'date_count': 5, 'effect': -0.02193823, 'effect_t': np.float64(-0.56559)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_close_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,year,OK,0.5,False,2/4 个切片可判定；符号一致性 0.5,"[{'dimension': 'year', 'label': '2023', 'event_count': 24, 'date_count': 3, 'effect': 0.01340328, 'effect_t': np.float64(0.237605)}, {'dimension': 'year', 'label': '2024', 'event_count': 69, 'date_count': 3, 'effect': 0.09104805, 'effect_t': np.float64(0.449341)}, {'dimension': 'year', 'label': '2025', 'event_count': 54, 'date_count': 4, 'effect': -0.04557402, 'effect_t': np.float64(-2.417352)}, {'dimension': 'year', 'label': '2026', 'event_count': 25, 'date_count': 3, 'effect': 0.08765785, 'effect_t': np.float64(0.856482)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,segment,OK,0.666667,True,3/5 个切片可判定；符号一致性 0.6667,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 30, 'date_count': 10, 'effect': -0.04281752, 'effect_t': np.float64(-2.437856)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 53, 'date_count': 8, 'effect': 0.00755994, 'effect_t': np.float64(0.164923)}, {'dimension': 'segment', 'label': 'star', 'event_count': 14, 'date_count': 8, 'effect': -0.09627394, 'effect_t': np.float64(-2.929547)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 26, 'date_count': 10, 'effect': -0.02895119, 'effect_t': np.float64(-1.025679)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 49, 'date_count': 9, 'effect': 0.06028388, 'effect_t': np.float64(0.620641)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 128, 'date_count': 12, 'effect': 0.05928068, 'effect_t': np.float64(1.209718)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 44, 'date_count': 9, 'effect': -0.12897551, 'effect_t': np.float64(-2.819159)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,market_regime,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 83, 'date_count': 6, 'effect': -0.01115954, 'effect_t': np.float64(-0.186168)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 89, 'date_count': 7, 'effect': 0.06585553, 'effect_t': np.float64(0.852878)}]"
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-ZW-HL-CAL-001,ziwei_huangli_calibrated,listing_open_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
phase3f-run-v1,HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,year,OK,0.5,False,4/4 个切片可判定；符号一致性 0.5,"[{'dimension': 'year', 'label': '2023', 'event_count': 62, 'date_count': 4, 'effect': 0.02049953, 'effect_t': np.float64(0.246989)}, {'dimension': 'year', 'label': '2024', 'event_count': 123, 'date_count': 4, 'effect': -0.00546854, 'effect_t': np.float64(-0.082737)}, {'dimension': 'year', 'label': '2025', 'event_count': 135, 'date_count': 4, 'effect': -0.01544448, 'effect_t': np.float64(-1.352942)}, {'dimension': 'year', 'label': '2026', 'event_count': 68, 'date_count': 3, 'effect': 0.05171752, 'effect_t': np.float64(3.275344)}]"
phase3f-run-v1,HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,segment,OK,0.8,True,5/5 个切片可判定；符号一致性 0.8,"[{'dimension': 'segment', 'label': 'chinext', 'event_count': 104, 'date_count': 13, 'effect': -0.02791817, 'effect_t': np.float64(-0.59973)}, {'dimension': 'segment', 'label': 'sse_main', 'event_count': 129, 'date_count': 15, 'effect': 0.0492611, 'effect_t': np.float64(1.055743)}, {'dimension': 'segment', 'label': 'star', 'event_count': 33, 'date_count': 13, 'effect': -0.00529802, 'effect_t': np.float64(-0.15548)}, {'dimension': 'segment', 'label': 'szse_main', 'event_count': 44, 'date_count': 9, 'effect': -0.03608478, 'effect_t': np.float64(-1.605215)}, {'dimension': 'segment', 'label': 'szse_sme_legacy', 'event_count': 78, 'date_count': 15, 'effect': -0.00699308, 'effect_t': np.float64(-0.304585)}]"
phase3f-run-v1,HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,universe_subset,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'universe_subset', 'label': 'active', 'event_count': 318, 'date_count': 15, 'effect': 0.03156558, 'effect_t': np.float64(1.382395)}, {'dimension': 'universe_subset', 'label': 'delisted', 'event_count': 70, 'date_count': 12, 'effect': -0.05972866, 'effect_t': np.float64(-0.730354)}]"
phase3f-run-v1,HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,market_regime,OK,0.5,False,2/2 个切片可判定；符号一致性 0.5,"[{'dimension': 'market_regime', 'label': 'down', 'event_count': 198, 'date_count': 8, 'effect': 0.03857646, 'effect_t': np.float64(0.973199)}, {'dimension': 'market_regime', 'label': 'up', 'event_count': 190, 'date_count': 7, 'effect': -0.02215902, 'effect_t': np.float64(-0.672543)}]"
phase3f-run-v1,HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,non_overlapping,OK,,True,相邻采样点相隔 57–65 个交易日，持有期 20D；重叠对占比 0.0000（0 表示事件窗口完全不重叠）,[]
phase3f-run-v1,HYP-CON-ALL3-RAW-001,all_three_raw,ipo_approx_v1,adj_snapshot,OK,,True,仅能由退市补丁提供除权因子的股票占比 0.179168；两个快照对 500 只股票并集覆盖，未发现未覆盖行。,[]
